"fid","date.x","time","lat","long","date.y","maxave","minave","totals","vprph09","vprph15"
50,"10/4/2011","1:01:05",-36.273061,147.280881,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
50,"10/4/2011","1:01:05",-36.273061,147.280881,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
51,"10/4/2011","1:31:05",-36.274314,147.279411,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
52,"10/4/2011","2:01:05",-36.27435,147.279481,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
53,"10/4/2011","2:31:05",-36.274336,147.279419,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
54,"10/4/2011","3:31:05",-36.274283,147.279472,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
55,"10/4/2011","4:01:05",-36.274308,147.279478,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
56,"10/4/2011","4:31:05",-36.274256,147.279469,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
57,"10/4/2011","5:01:05",-36.274247,147.279494,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
58,"10/4/2011","5:31:05",-36.274131,147.279456,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
59,"10/4/2011","6:01:05",-36.274231,147.279575,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
60,"10/4/2011","6:31:05",-36.274311,147.279503,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
61,"10/4/2011","7:01:05",-36.274069,147.279567,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
62,"10/4/2011","7:31:05",-36.273981,147.279608,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
63,"10/4/2011","8:01:05",-36.274194,147.279403,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
64,"10/4/2011","9:01:05",-36.274361,147.279464,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
65,"10/4/2011","9:31:05",-36.274378,147.279481,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
66,"10/4/2011","10:01:05",-36.274328,147.279347,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
67,"10/4/2011","10:31:05",-36.273981,147.279461,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
68,"10/4/2011","11:01:05",-36.2737,147.279486,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
69,"10/4/2011","11:31:05",-36.273703,147.279489,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
70,"10/4/2011","12:01:05",-36.273714,147.279494,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
71,"10/4/2011","12:31:05",-36.273653,147.279194,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
72,"10/4/2011","13:01:05",-36.273681,147.279189,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-14",15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-15",19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
73,"10/4/2011","13:31:05",-36.273675,147.279197,"2011-04-16",19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
74,"10/4/2011","14:01:05",-36.274303,147.279697,"2011-04-09",24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
74,"10/4/2011","14:01:05",-36.274303,147.279697,"2011-04-10",15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
74,"10/4/2011","14:01:05",-36.274303,147.279697,"2011-04-11",14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
74,"10/4/2011","14:01:05",-36.274303,147.279697,"2011-04-12",12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
74,"10/4/2011","14:01:05",-36.274303,147.279697,"2011-04-13",13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
